file_name,rule_id,rule_name,checker_key,severity,line_start,line_end,code_snippet,message
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL-AST-CFA-001,미매핑,N/A,High,911,911,"dpConnect(""EP_setBackColorCB"",",dpConnect 콜백 함수 'EP_setBackColorCB'가 현재 모듈 내에 선언되어 있지 않습니다 (심볼 확인 불가).
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL-AST-CFA-001,미매핑,N/A,High,946,946,"dpConnect(""EP_setBackColorCB"",",dpConnect 콜백 함수 'EP_setBackColorCB'가 현재 모듈 내에 선언되어 있지 않습니다 (심볼 확인 불가).
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,972,972,"dpGet(""C1_HVAC:T1_HGB_C2701A_ZV.PVLAST"",ST1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,973,973,"dpGet(""C1_HVAC:T1_DPT_C2HG01NLOGIC.alert.LOOPERR"",LOOP1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,974,974,"dpGet(""C1_HVAC:T1_HGB_C2701A_MVD_I.PVLAST"",PV1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,975,975,"dpGet(""C1_HVAC:T1_HGB_C2701A_MVD_TOT.PVLAST"",TOT1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,1012,1012,"dpGet(""C1_HVAC:T1_HGB_C2701B_ZV.PVLAST"",ST1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,1013,1013,"dpGet(""C1_HVAC:T1_DPT_C2HG01NLOGIC.alert.LOOPERR"",LOOP1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,1014,1014,"dpGet(""C1_HVAC:T1_HGB_C2701B_MVD_I.PVLAST"",PV1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,1015,1015,"dpGet(""C1_HVAC:T1_HGB_C2701B_MVD_TOT.PVLAST"",TOT1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,1053,1053,"dpGet(""C1_HVAC:T1_HGB_C2701C_ZV.PVLAST"",ST1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,1054,1054,"dpGet(""C1_HVAC:T1_DPT_C2HG01NLOGIC.alert.LOOPERR"",LOOP1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,1055,1055,"dpGet(""C1_HVAC:T1_HGB_C2701C_MVD_I.PVLAST"",PV1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,1056,1056,"dpGet(""C1_HVAC:T1_HGB_C2701C_MVD_TOT.PVLAST"",TOT1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL-AST-CFA-001,미매핑,N/A,High,1089,1089,"dpConnect(""CB_check_autoAB"",$SetDP + "".cmd.AUTOSEL.SEL1"");",dpConnect 콜백 함수 'CB_check_autoAB'가 현재 모듈 내에 선언되어 있지 않습니다 (심볼 확인 불가).
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL-AST-CFA-001,미매핑,N/A,High,1090,1090,"dpConnect(""CB_check_autoAB"",$SetDP + "".cmd.AUTOSEL.SEL2"");",dpConnect 콜백 함수 'CB_check_autoAB'가 현재 모듈 내에 선언되어 있지 않습니다 (심볼 확인 불가).
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL-AST-CFA-001,미매핑,N/A,High,1091,1091,"dpConnect(""CB_check_autoAB"",$SetDP + "".cmd.AUTOSEL.SEL3"");",dpConnect 콜백 함수 'CB_check_autoAB'가 현재 모듈 내에 선언되어 있지 않습니다 (심볼 확인 불가).
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL-AST-CFA-001,미매핑,N/A,High,1092,1092,"dpConnect(""CB_check_autoAB"",$SetDP + "".cmd.AUTOSEL.SEL4"");",dpConnect 콜백 함수 'CB_check_autoAB'가 현재 모듈 내에 선언되어 있지 않습니다 (심볼 확인 불가).
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL-AST-CFA-001,미매핑,N/A,High,1093,1093,"dpConnect(""CB_check_autoAB"",$SetDP + "".cmd.AUTOSEL.SEL5"");",dpConnect 콜백 함수 'CB_check_autoAB'가 현재 모듈 내에 선언되어 있지 않습니다 (심볼 확인 불가).
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,1102,1102,"dpGet($SetDP + "".cmd.AUTOSEL.SEL1"",value1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,1103,1103,"dpGet($SetDP + "".cmd.AUTOSEL.SEL2"",value2);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,1104,1104,"dpGet($SetDP + "".cmd.AUTOSEL.SEL3"",value3);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,1105,1105,"dpGet($SetDP + "".cmd.AUTOSEL.SEL4"",value4);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,1106,1106,"dpGet($SetDP + "".cmd.AUTOSEL.SEL5"",value5);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL-AST-CFA-001,미매핑,N/A,High,1153,1153,"dpConnect(""EP_setBackColorCB"",",dpConnect 콜백 함수 'EP_setBackColorCB'가 현재 모듈 내에 선언되어 있지 않습니다 (심볼 확인 불가).
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL-AST-CFA-001,미매핑,N/A,High,1196,1196,"dpConnect(""EP_setBackColorCB"",",dpConnect 콜백 함수 'EP_setBackColorCB'가 현재 모듈 내에 선언되어 있지 않습니다 (심볼 확인 불가).
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL-AST-CFA-001,미매핑,N/A,High,1266,1266,"dpConnect(""EP_setBackColorCB"",",dpConnect 콜백 함수 'EP_setBackColorCB'가 현재 모듈 내에 선언되어 있지 않습니다 (심볼 확인 불가).
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL-AST-CFA-001,미매핑,N/A,High,1307,1307,"dpConnect(""EP_setBackColorCB"",",dpConnect 콜백 함수 'EP_setBackColorCB'가 현재 모듈 내에 선언되어 있지 않습니다 (심볼 확인 불가).
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL-AST-CFA-001,미매핑,N/A,High,1342,1342,"dpConnect(""EP_setBackColorCB"",",dpConnect 콜백 함수 'EP_setBackColorCB'가 현재 모듈 내에 선언되어 있지 않습니다 (심볼 확인 불가).
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,1368,1368,"dpGet(""C1_HVAC:T1_HGB_C2701D_ZV.PVLAST"",ST1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,1369,1369,"dpGet(""C1_HVAC:T1_DPT_C2HG01NLOGIC.alert.LOOPERR"",LOOP1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,1370,1370,"dpGet(""C1_HVAC:T1_HGB_C2701D_MVD_I.PVLAST"",PV1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,1371,1371,"dpGet(""C1_HVAC:T1_HGB_C2701D_MVD_TOT.PVLAST"",TOT1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,1409,1409,"dpGet(""C1_HVAC:T1_HGB_C2701E_ZV.PVLAST"",ST1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,1410,1410,"dpGet(""C1_HVAC:T1_DPT_C2HG01NLOGIC.alert.LOOPERR"",LOOP1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,1411,1411,"dpGet(""C1_HVAC:T1_HGB_C2701E_MVD_I.PVLAST"",PV1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,1412,1412,"dpGet(""C1_HVAC:T1_HGB_C2701E_MVD_TOT.PVLAST"",TOT1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,1522,1522,"dpGet($SetDP + "".cmd.HOLD_BIT"",chkbit);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,1523,1523,"dpGet($SetDP + "".alert.PROCESS_HOLD"",proc_hold);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,1529,1529,"dpSet($SetDP + "".cmd.HOLD_BIT"",false);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,1534,1534,"dpSet($SetDP + "".cmd.HOLD_BIT"",true);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,1567,1567,"dpGet($SetDP + "".cmd.CANCEL_BIT"",chkbit);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,1573,1573,"dpSet($SetDP + "".cmd.CANCEL_BIT"",false);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,1578,1578,"dpSet($SetDP + "".cmd.CANCEL_BIT"",true);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,1604,1604,"dpGet($SetDP + "".cmd.ALMRESET_BIT"",chkbit);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,1610,1610,"dpSet($SetDP + "".cmd.ALMRESET_BIT"",false);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,1615,1615,"dpSet($SetDP + "".cmd.ALMRESET_BIT"",true);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
